AssetID,Hostname,IP,OS,LastScannedAt,IsStale,LastSeenAt
44392,PDU-B11-B,192.168.242.58,,NULL,0,2026-04-09 14:27:45.5766667
44393,PDU-M08-A,192.168.242.166,,NULL,0,2026-04-09 14:27:45.1666667
44394,PDU-B13-B,192.168.242.62,,NULL,0,2026-04-09 14:27:44.9600000
44395,PDU-B11-A,192.168.242.59,,NULL,0,2026-04-09 14:27:45.0966667
44396,PDU-B12-B,192.168.242.60,,NULL,0,2026-04-09 14:27:45.5100000
44397,PDU-B08-A,192.168.242.53,,NULL,0,2026-04-09 14:27:45.6433333
44398,PDU-B13-A,192.168.242.63,,NULL,0,2026-04-09 14:27:45.7800000
44399,PDU-B12-A,192.168.242.61,,NULL,0,2026-04-09 14:27:45.2366667
44400,PDU-B10-B,192.168.242.56,,NULL,0,2026-04-09 14:27:45.7133333
44401,Onbekend,192.168.242.202,,NULL,0,2026-04-09 14:27:45.9200000
44402,Onbekend,192.168.242.205,,NULL,0,2026-04-09 14:27:45.8500000
44403,Onbekend,192.168.242.204,,NULL,0,2026-04-09 14:27:46.1300000
44405,Onbekend,192.168.242.206,,NULL,0,2026-04-09 14:27:46.1966667
44406,Onbekend,192.168.242.203,,NULL,0,2026-04-09 14:27:45.9866667
44407,PDU-B01-L1B,192.168.242.38,,NULL,0,2026-04-09 14:27:46.4033333
44408,PDU-B04-A,192.168.242.45,,NULL,0,2026-04-09 14:27:46.2666667
44410,PDU-A18-B,192.168.242.36,,NULL,0,2026-04-09 14:27:46.4766667
44411,PDU-A17-A,192.168.242.35,,NULL,0,2026-04-09 14:27:46.3366667
44412,PDU-B01-A,192.168.242.39,,NULL,0,2026-04-09 14:27:46.0533333
44414,PDU-A05-B,192.168.242.10,,NULL,0,2026-04-09 14:27:46.6100000
44415,PDU-B05-B,192.168.242.46,,NULL,0,2026-04-09 14:27:46.7566667
44417,PDU-B05-A,192.168.242.47,,NULL,0,2026-04-09 14:27:46.9466667
44418,PDU-B04-B,192.168.242.44,,NULL,0,2026-04-09 14:27:46.8433333
44419,Onbekend,192.168.242.201,,NULL,0,2026-04-09 14:27:46.5400000
44420,PDU-A16-A,192.168.242.33,,NULL,0,2026-04-09 14:27:46.6833333
44421,PDU-A16-B,192.168.242.32,,NULL,0,2026-04-09 14:27:47.1500000
44422,Onbekend,192.168.242.207,,NULL,0,2026-04-09 14:27:47.0466667
44423,Onbekend,192.168.242.208,,NULL,0,2026-04-09 14:27:47.2500000
44424,PDU-A18-A,192.168.242.37,,NULL,0,2026-04-09 14:27:47.7433333
44425,ATS-M05,192.168.242.168,,NULL,0,2026-04-09 14:27:47.8166667
44433,PDU-C12-B,192.168.242.95,,NULL,0,2026-04-09 14:27:47.3633333
44434,PDU-C12-A,192.168.242.94,,NULL,0,2026-04-09 14:27:47.5200000
44435,PDU-M01-A,192.168.242.108,,NULL,0,2026-04-09 14:27:47.4533333
44437,PDU-M05-A,192.168.242.116,,NULL,0,2026-04-09 14:27:47.5866667
44438,PDU-M06-A,192.168.242.118,,NULL,0,2026-04-09 14:27:47.9600000
44439,PDU-M05-B,192.168.242.117,,NULL,0,2026-04-09 14:27:47.6700000
44440,PDU-M06-B,192.168.242.119,,NULL,0,2026-04-09 14:27:48.0300000
44441,PDU-M01-B,192.168.242.109,,NULL,0,2026-04-09 14:27:47.8900000
44443,PDU-A04-A,192.168.242.9,,NULL,0,2026-04-09 14:27:48.1733333
44444,PDU-A08-A,192.168.242.17,,NULL,0,2026-04-09 14:27:48.0966667
44445,PDU-A13-A,192.168.242.27,,NULL,0,2026-04-09 14:27:48.2400000
44446,PDU-A07-A,192.168.242.15,,NULL,0,2026-04-09 14:27:48.3766667
44447,PDU-A11-B,192.168.242.22,,NULL,0,2026-04-09 14:27:48.3100000
44448,PDU-A13-B,192.168.242.26,,NULL,0,2026-04-09 14:27:48.5133333
44449,PDU-A08-B,192.168.242.16,,NULL,0,2026-04-09 14:27:48.5866667
44450,PDU-A12-B,192.168.242.24,,NULL,0,2026-04-09 14:27:48.9933333
44451,PDU-C09-A,192.168.242.88,,NULL,0,2026-04-09 14:27:48.4433333
44452,PDU-A12-A,192.168.242.25,,NULL,0,2026-04-09 14:27:48.7233333
44453,PDU-A07-B,192.168.242.14,,NULL,0,2026-04-09 14:27:48.8566667
44454,PDU-A15-A,192.168.242.31,,NULL,0,2026-04-09 14:27:48.6566667
44455,PDU-A04-B,192.168.242.8,,NULL,0,2026-04-09 14:27:48.7900000
44456,PDU-C10-A,192.168.242.90,,NULL,0,2026-04-09 14:27:49.2000000
44457,PDU-A11-A,192.168.242.23,,NULL,0,2026-04-09 14:27:49.1366667
44458,PDU-C10-B,192.168.242.91,,NULL,0,2026-04-09 14:27:49.0666667
44459,PDU-C09-B,192.168.242.89,,NULL,0,2026-04-09 14:27:48.9233333
44460,PDU-A02-B,192.168.242.4,,NULL,0,2026-04-09 14:27:49.3366667
44461,PDU-A02-A,192.168.242.5,,NULL,0,2026-04-09 14:27:49.2666667
44463,PDU-M04-B,192.168.242.115,,NULL,0,2026-04-09 14:27:49.6700000
44466,PDU-C15-B,192.168.242.101,,NULL,0,2026-04-09 14:27:49.4033333
44467,PDU-C18-B,192.168.242.107,,NULL,0,2026-04-09 14:27:49.5366667
44468,PDU-M02-A,192.168.242.110,,NULL,0,2026-04-09 14:27:49.8833333
44469,PDU-C04-B,192.168.242.79,,NULL,0,2026-04-09 14:27:49.6000000
44470,PDU-B09-B,192.168.242.54,,NULL,0,2026-04-09 14:27:49.7366667
44471,PDU-M02-B,192.168.242.111,,NULL,0,2026-04-09 14:27:49.4700000
44472,PDU-B09-A,192.168.242.55,,NULL,0,2026-04-09 14:27:50.1500000
44473,PDU-C15-A,192.168.242.100,,NULL,0,2026-04-09 14:27:49.8066667
44474,PDU-B14-A,192.168.242.65,,NULL,0,2026-04-09 14:27:49.9500000
44475,PDU-C17-A,192.168.242.104,,NULL,0,2026-04-09 14:27:50.2833333
44476,PDU-C16-A,192.168.242.102,,NULL,0,2026-04-09 14:27:50.0833333
44477,PDU-M03-A,192.168.242.112,,NULL,0,2026-04-09 14:27:50.2166667
44478,PDU-C17-B,192.168.242.105,,NULL,0,2026-04-09 14:27:50.3500000
44479,PDU-C04-A,192.168.242.78,,NULL,0,2026-04-09 14:27:50.0166667
44480,PDU-M03-B,192.168.242.113,,NULL,0,2026-04-09 14:27:50.4133333
44481,PDU-C13-L3A,192.168.242.97,,NULL,0,2026-04-09 14:27:50.7633333
44482,PDU-C03-A,192.168.242.76,,NULL,0,2026-04-09 14:27:50.6300000
44483,PDU-C05-A,192.168.242.80,,NULL,0,2026-04-09 14:27:50.6966667
44484,PDU-C14-B,192.168.242.99,,NULL,0,2026-04-09 14:27:50.4833333
44485,PDU-C03-B,192.168.242.77,,NULL,0,2026-04-09 14:27:50.5600000
44486,PDU-C16-B,192.168.242.103,,NULL,0,2026-04-09 14:27:51.0433333
44487,PDU-B15-A,192.168.242.67,,NULL,0,2026-04-09 14:27:50.8300000
44488,PDU-C11-B,192.168.242.93,,NULL,0,2026-04-09 14:27:51.1100000
44489,PDU-B15-B,192.168.242.66,,NULL,0,2026-04-09 14:27:50.9100000
44490,PDU-B14-B,192.168.242.64,,NULL,0,2026-04-09 14:27:50.9766667
44491,PDU-C05-B,192.168.242.81,,NULL,0,2026-04-09 14:27:51.5866667
44492,PDU-C06-A,192.168.242.82,,NULL,0,2026-04-09 14:27:51.5200000
44493,PDU-C06-B,192.168.242.83,,NULL,0,2026-04-09 14:27:51.4533333
44495,PDU-C13-L2B,192.168.242.96,,NULL,0,2026-04-09 14:27:51.3866667
44496,PDU-C11-A,192.168.242.92,,NULL,0,2026-04-09 14:27:51.3166667
44497,PDU-C18-A,192.168.242.106,,NULL,0,2026-04-09 14:27:51.2500000
44498,PDU-B17-B,192.168.242.70,,NULL,0,2026-04-09 14:27:51.1800000
44499,PDU-A15-B,192.168.242.30,,NULL,0,2026-04-09 14:27:51.9333333
44500,PDU-C14-A,192.168.242.98,,NULL,0,2026-04-09 14:27:51.7233333
44501,PDU-C03-A,192.168.242.120,,NULL,0,2026-04-09 14:27:51.7933333
44504,Onbekend,192.168.242.125,,NULL,1,2026-03-16 02:09:43.8466667
44506,PDU-A14-A,192.168.242.29,,NULL,0,2026-04-09 14:27:51.6566667
44507,PDU-A03-A,192.168.242.7,,NULL,0,2026-04-09 14:27:52.2733333
44509,PDU-A03-A,192.168.242.12,,NULL,0,2026-04-09 14:27:52.1400000
44510,PDU-A01-B,192.168.242.2,,NULL,0,2026-04-09 14:27:52.2066667
44511,PDU-M04-A,192.168.242.114,,NULL,0,2026-04-09 14:27:52.0000000
44513,PDU-A09-B,192.168.242.18,,NULL,0,2026-04-09 14:27:51.8600000
44514,PDU-A03-B,192.168.242.6,,NULL,0,2026-04-09 14:27:52.0700000
44515,PDU-A14-B,192.168.242.28,,NULL,0,2026-04-09 14:27:52.4900000
44516,PDU-A09-A,192.168.242.19,,NULL,0,2026-04-09 14:27:52.4200000
44517,PDU-A10-A,192.168.242.21,,NULL,0,2026-04-09 14:27:52.7000000
44518,Onbekend,192.168.242.126,,NULL,0,2026-04-09 14:27:52.5566667
44519,PDU-A10-B,192.168.242.20,,NULL,0,2026-04-09 14:27:52.3466667
44520,PDU-A01-A,192.168.242.3,,NULL,0,2026-04-09 14:27:52.6266667
44521,PDU-A12-B,192.168.242.13,,NULL,0,2026-04-09 14:27:52.8500000
44522,Onbekend,192.168.242.84,,NULL,1,2026-03-15 20:52:39.2200000
44523,PDU-B16-B,192.168.242.68,,NULL,0,2026-04-09 14:27:52.9200000
44524,PDU-B16-A,192.168.242.69,,NULL,0,2026-04-09 14:27:52.7733333
44525,Onbekend,192.168.242.87,,NULL,1,2026-03-15 20:52:38.9800000
44526,Onbekend,192.168.242.86,,NULL,1,2026-03-15 20:52:38.8866667
44527,PDU-B18-A,192.168.242.71,,NULL,0,2026-04-09 14:27:52.9900000
44530,Onbekend,192.168.242.250,,NULL,0,2026-04-09 14:27:53.0600000
44531,Onbekend,192.168.242.85,,NULL,1,2026-03-15 20:52:39.1666667
44549,Onbekend,192.168.253.139,,NULL,1,2026-03-15 20:52:39.3200000
44559,Onbekend,192.168.253.140,,NULL,1,2026-03-30 14:51:39.9000000
44561,dm-librenms01,192.168.253.137,,NULL,1,2026-03-16 01:34:15.8433333
44565,dm-docker02,192.168.253.142,,NULL,1,2026-03-16 01:34:15.8933333
44568,Onbekend,192.168.253.131,,NULL,0,2026-04-09 12:58:33.3033333
44569,Onbekend,192.168.253.132,,NULL,1,2026-03-11 20:21:17.3366667
44571,Onbekend,192.168.253.160,,NULL,0,2026-04-09 16:11:37.7866667
44572,Onbekend,192.168.253.161,,NULL,0,2026-04-09 16:11:37.6633333
44573,Onbekend,192.168.253.177,,NULL,1,2026-03-30 14:51:40.0466667
44576,Onbekend,192.168.253.163,,NULL,1,2026-03-16 01:34:15.8033333
44577,Onbekend,192.168.253.183,,NULL,0,2026-04-09 12:58:35.4900000
44579,bb-pol1,192.168.253.152,,NULL,1,2026-03-16 01:34:15.8700000
44591,Onbekend,192.168.253.200,,NULL,0,2026-04-09 12:58:33.4133333
44633,AZN-LMO-B-1318825.zorgnet.ram.nl,172.24.118.13,,NULL,1,2026-03-16 01:34:15.8500000
44640,RAV-Limburg-Zuid.rav-limburg-zuid.zorgnet.ram.nl,192.168.173.105,,NULL,0,2026-04-09 14:29:43.4966667
44648,Onbekend,192.168.253.203,,NULL,1,2026-03-30 14:51:40.2600000
44657,Onbekend,192.168.137.59,,NULL,1,2026-03-15 20:52:39.1200000
44658,Onbekend,192.168.137.56,,NULL,1,2026-03-15 20:52:39.2700000
44660,Onbekend,192.168.137.55,,NULL,1,2026-03-15 20:52:39.3666667
44661,Onbekend,192.168.137.58,,NULL,1,2026-03-15 20:52:39.4166667
44662,Onbekend,192.168.137.22,,NULL,1,2026-03-15 20:52:39.5566667
44663,Onbekend,192.168.137.23,,NULL,1,2026-03-15 20:52:39.4600000
44664,Onbekend,192.168.137.57,,NULL,1,2026-03-15 20:52:39.6700000
44708,Onbekend,192.168.70.35,,NULL,0,2026-04-09 16:19:41.9833333
44709,Onbekend,192.168.70.34,,NULL,0,2026-04-09 16:19:42.0000000
44710,Onbekend,192.168.70.36,,NULL,0,2026-04-09 16:19:42.0100000
44712,N62-2.n62.ctcs.nl,192.168.4.41,,NULL,0,2026-04-09 16:11:38.2833333
44713,N62-1.n62.ctcs.nl,192.168.70.37,,NULL,0,2026-04-09 16:11:37.7000000
44714,RAM-PXEOTA01,192.168.180.34,,NULL,0,2026-04-09 09:34:39.4533333
44715,cscappamd911,192.168.70.42,,NULL,0,2026-04-09 14:27:53.3233333
44716,CTES-A2-H1,192.168.73.2,,NULL,0,2026-04-09 16:11:37.6500000
44760,Onbekend,192.168.88.4,,NULL,1,2026-03-16 01:35:14.5300000
44782,CTES-A12-MTM,192.168.37.30,,NULL,0,2026-04-09 16:11:37.6766667
44783,CTES-A4-MTM,192.168.4.30,,NULL,0,2026-04-09 16:11:37.6900000
44785,Onbekend,192.168.37.3,,NULL,0,2026-04-09 14:27:53.2766667
44792,Onbekend,192.168.4.3,,NULL,0,2026-04-09 14:27:53.2033333
44793,Onbekend,192.168.4.2,,NULL,1,2026-03-16 01:34:15.9500000
44811,eg100appram001,192.168.59.5,,NULL,0,2026-04-09 16:11:37.8600000
44812,eg100appram002,192.168.59.6,,NULL,0,2026-04-09 16:11:37.7733333
44818,gemba-sch-a-db2.ram.nl,172.20.200.131,,NULL,1,2026-03-16 01:34:16.0400000
44819,gemba-sch-a-db1.ram.nl,172.20.200.130,,NULL,1,2026-03-16 01:34:15.9866667
44820,gemba-sch-p-db2.ram.nl,172.20.200.3,,NULL,1,2026-03-16 01:34:15.9933333
44821,gemba-sch-p-db1.ram.nl,172.20.200.2,,NULL,1,2026-03-16 01:34:16.0366667
44835,Onbekend,172.17.181.162,,NULL,1,2026-03-22 08:10:10.0700000
44899,gemba-sch-p-db1-vip.ram.nl,172.20.200.21,,NULL,1,2026-03-16 01:34:15.9633333
44901,gemba-sch-p-db2-vip.ram.nl,172.20.200.22,,NULL,1,2026-03-16 01:34:15.9700000
44904,gemba-sch-a-db1-vip.ram.nl,172.20.200.151,,NULL,1,2026-03-16 01:34:15.9766667
44905,gemba-sch-a-db2-vip.ram.nl,172.20.200.152,,NULL,1,2026-03-16 01:34:16.0100000
44909,idrac-gemba-sch-p-db1,172.20.200.11,,NULL,0,2026-04-09 09:35:37.1233333
44910,idrac-gemba-sch-a-db2,172.20.200.141,,NULL,0,2026-04-09 14:27:53.3000000
44911,idrac-gemba-sch-p-db2,172.20.200.12,,NULL,0,2026-04-09 09:35:37.1300000
44912,idrac-gemba-sch-a-db1,172.20.200.140,,NULL,0,2026-04-09 09:35:37.1433333
45013,Onbekend,172.24.124.1,,NULL,0,2026-04-09 14:29:43.5666667
45020,ZorgRouter1.ZorgRouter1.ram.nl,172.24.130.1,,NULL,1,2026-03-16 01:34:16.0566667
45024,AZN-LMO-P-1318827.zorgnet.ram.nl,172.24.118.9,,NULL,1,2026-03-16 01:34:16.2033333
45030,DBPRSVSQL23,10.40.41.23,,NULL,0,2026-04-09 12:55:42.4966667
45034,DBPRCNSQL44,10.40.41.54,,NULL,0,2026-04-09 12:55:42.9733333
45035,DBOTWNSQL43,10.40.41.50,,NULL,1,2026-03-16 01:34:59.9200000
45036,DBPRCNSQL46,10.40.41.158,,NULL,0,2026-04-09 12:55:43.2166667
45037,DBPRCNSQL45,10.40.41.55,,NULL,0,2026-04-09 12:55:42.5533333
45040,Onbekend,10.40.41.152,,NULL,1,2026-03-16 02:10:18.3633333
45041,DBPRCNSQL41,10.40.41.51,,NULL,0,2026-04-09 12:55:43.0300000
45043,DBPRCNSQL13,10.40.41.120,,NULL,0,2026-04-09 12:55:43.4200000
45047,Veeam-GIP01,10.40.41.11,,NULL,0,2026-04-09 12:23:55.8733333
45055,ECPRSVS12APP22,10.56.234.17,,NULL,1,2026-03-22 08:09:32.0600000
45106,ECPRSVR01APP21,10.16.118.61,,NULL,0,2026-04-09 12:29:59.3233333
45107,ECPRSVR01APP20,10.16.118.60,,NULL,1,2026-03-30 14:05:47.8000000
45108,ECPRSVR01APP22,10.16.118.62,,NULL,1,2026-03-11 12:34:27.9233333
45109,ECPRSVR01SQL11,10.16.118.64,,NULL,0,2026-04-09 12:14:52.0866667
45110,ECPRSVR01SQL10,10.16.118.63,,NULL,1,2026-03-22 08:09:32.1033333
45239,Onbekend,10.101.5.5,,NULL,1,2026-03-15 20:52:40.4033333
45240,Onbekend,10.101.5.4,,NULL,1,2026-03-15 20:52:40.4833333
45244,FLSWP001-101076,10.101.76.91,,NULL,1,2026-03-21 18:32:52.1900000
45245,DCRWP002-101076,10.101.76.52,,NULL,1,2026-03-21 18:32:52.1800000
45246,DCRWP001-101076,10.101.76.51,,NULL,1,2026-03-21 18:32:52.1233333
45247,SQLWP002-101076,10.101.76.61,,NULL,1,2026-03-21 18:46:32.0500000
45250,ECPRSVE05APP39,10.56.4.60,,NULL,1,2026-03-16 00:21:52.4600000
45268,ECPRSVP07FILE1,172.18.128.23,,NULL,1,2026-03-16 00:21:22.3533333
45269,ECPRSVP07SQL1,172.18.128.18,,NULL,1,2026-03-16 00:36:19.8500000
45523,Onbekend,10.101.76.80,,NULL,0,2026-04-09 16:11:38.0333333
45525,UTLWP001-101076,10.101.76.50,,NULL,1,2026-03-21 18:32:52.1466667
45611,Onbekend,192.168.173.131,,NULL,1,2026-03-16 01:34:36.7166667
45635,pmc-veeamo365,10.0.8.4,,NULL,0,2026-04-09 16:16:05.4766667
45832,ECPRSVS12APP26,10.56.234.4,,NULL,1,2026-03-16 00:21:22.2100000
45833,ECPRSVS12APP24,10.56.234.2,,NULL,1,2026-03-15 20:52:41.0100000
45869,Onbekend,192.168.253.143,,NULL,1,2026-03-22 08:10:15.3966667
46249,Onbekend,10.101.57.5,,NULL,1,2026-03-15 20:52:40.6900000
46250,Onbekend,10.101.57.4,,NULL,1,2026-03-15 20:52:40.6366667
46274,Onbekend,10.101.78.80,,NULL,0,2026-04-09 16:11:37.9600000
46275,Onbekend,10.101.224.80,,NULL,0,2026-04-09 16:11:38.0933333
46276,FLSWP001-101078,10.101.78.91,,NULL,1,2026-03-21 18:32:52.2233333
46277,DCRWP001-101078,10.101.78.51,,NULL,1,2026-03-21 18:32:52.1700000
46278,DCRWP002-101078,10.101.78.52,,NULL,1,2026-03-21 18:32:52.2833333
46279,SQLWP002-101078,10.101.78.61,,NULL,1,2026-03-21 18:46:32.0233333
46281,UTLWP001-101078,10.101.78.50,,NULL,1,2026-03-21 18:32:52.2633333
46289,Onbekend,192.168.176.92,,NULL,0,2026-04-09 12:58:34.5166667
46293,Onbekend,192.168.176.94,,NULL,0,2026-04-09 12:58:33.8200000
46316,SQLWP003-101226,10.101.226.62,,NULL,1,2026-03-15 20:55:29.0566667
46592,PDU-C02-B,192.168.242.75,,NULL,0,2026-04-09 14:27:53.1300000
46593,PDU-C02-A,192.168.242.74,,NULL,0,2026-04-09 14:27:53.5433333
46612,SQLWP001-101070,10.101.70.60,,NULL,1,2026-03-21 18:46:32.0033333
46616,SQLWP001-101068,10.101.68.60,,NULL,1,2026-03-21 18:46:31.9933333
46762,ECPRSVH10APP62,10.16.114.97,,NULL,1,2026-03-16 00:37:22.0933333
46763,ECPRSVH10APP61,10.16.114.96,,NULL,1,2026-03-22 08:04:58.1133333
46804,Onbekend,192.168.253.181,,NULL,1,2026-03-30 14:51:40.3300000
46811,TERG-PRD-DB01,192.168.126.104,,NULL,1,2026-03-16 01:34:36.8800000
46860,SQLWP003-101060,10.101.60.62,,NULL,1,2026-03-21 18:46:32.0133333
46862,Onbekend,40.64.123.186,,NULL,1,2026-03-15 20:52:41.6266667
46863,Onbekend,4.180.129.79,,NULL,1,2026-03-15 20:52:41.5766667
46865,Onbekend,13.73.140.202,,NULL,1,2026-03-15 20:52:41.5133333
46866,Onbekend,40.125.75.175,,NULL,1,2026-03-15 20:52:41.6733333
46970,Onbekend,10.101.77.5,,NULL,1,2026-03-15 20:52:41.7266667
46971,Onbekend,10.101.77.4,,NULL,1,2026-03-15 20:52:42.1266667
47036,ECPRWNR01SQL2,10.16.118.30,,NULL,1,2026-03-16 00:21:52.5533333
47038,ECPRSVR01PPST1,10.16.128.52,,NULL,1,2026-03-16 00:26:05.9166667
47039,ECGKSVR01PPSP2,10.16.118.51,,NULL,1,2026-03-22 08:09:32.0966667
47040,ECPRSVR01PPSP1,10.16.118.33,,NULL,1,2026-03-16 00:36:19.9000000
47041,ECPRCNR01SQL3,10.16.118.41,,NULL,1,2026-03-22 08:09:32.1866667
47042,ECGKCNR01SQL4,10.16.118.32,,NULL,1,2026-03-22 08:09:32.1333333
47078,EC40SEQ07,10.240.7.135,,NULL,1,2026-03-16 02:10:18.4033333
47085,PDU-D12-L1B,192.168.242.243,,NULL,0,2026-04-09 14:27:53.4000000
47086,PDU-D12-L3B,192.168.242.153,,NULL,0,2026-04-09 14:27:53.4666667
47088,NAV04,192.168.250.174,,NULL,1,2026-03-16 01:34:59.9733333
47089,Onbekend,192.168.176.102,,NULL,1,2026-03-16 01:34:36.9300000
47232,ECPRSVR01SQL12,10.16.118.65,,NULL,1,2026-03-22 08:09:32.1133333
47242,DCRWP002-101082,10.101.82.52,,NULL,1,2026-03-21 18:32:52.2933333
47243,FLSWP001-101082,10.101.82.91,,NULL,1,2026-03-21 18:32:52.2333333
47245,DCRWP001-101082,10.101.82.51,,NULL,1,2026-03-21 18:32:52.2733333
47246,SQLWP002-101082,10.101.82.61,,NULL,1,2026-03-21 18:46:32.1300000
47247,UTLWP001-101082,10.101.82.50,,NULL,1,2026-03-21 18:32:52.3233333
47250,Onbekend,10.101.82.80,,NULL,0,2026-04-09 16:11:38.1566667
47372,Onbekend,10.145.145.28,,NULL,0,2026-04-09 12:58:33.7100000
47373,Onbekend,10.145.145.35,,NULL,0,2026-04-09 12:58:34.0400000
47574,ECPRSVA07APP27,10.1.9.80,,NULL,1,2026-03-16 00:37:22.2133333
47579,Onbekend,10.240.2.55,,NULL,1,2026-03-15 20:52:42.5300000
47582,Onbekend,10.240.2.45,,NULL,1,2026-03-16 01:34:36.8433333
47583,Onbekend,10.240.2.29,,NULL,0,2026-04-09 16:11:38.8066667
47686,ECPRSVE05APP25,10.56.4.45,,NULL,1,2026-03-16 00:21:52.6433333
47692,DBPRCNSQL47,10.40.41.57,,NULL,0,2026-04-09 12:55:42.6733333
47693,Onbekend,10.40.41.157,,NULL,1,2026-03-16 02:10:18.6000000
48028,Onbekend,10.200.202.77,,NULL,1,2026-03-15 20:52:42.7000000
48030,ECPRSVH10APP63,10.16.114.98,,NULL,1,2026-03-22 08:09:32.1233333
48056,ECPRSVA07PRN4,10.1.9.85,,NULL,1,2026-03-16 00:21:22.8300000
48074,v11-vm-mgt-wp01.internal.vrgz.nl,10.56.1.4,,NULL,1,2026-03-30 14:22:52.1700000
48088,z06-vm-mgt-wp01.internal.hetzand.nl,10.94.32.100,,NULL,1,2026-03-16 00:21:52.6300000
48104,LIV-PRD-APP04,192.168.250.238,,NULL,1,2026-03-16 01:35:00.1400000
48374,z06-vm-sql-wp01.internal.hetzand.nl,10.94.32.164,,NULL,0,2026-04-09 12:55:43.3600000
48377,z06-vm-app-wp01,10.94.32.132,,NULL,1,2026-03-16 00:21:52.7133333
48378,z06-vm-lwp-wp01.internal.hetzand.nl,10.94.32.105,,NULL,0,2026-04-09 12:37:49.4300000
48379,z06-vm-app-wp02,10.94.32.228,,NULL,1,2026-03-16 00:21:52.6766667
48380,z06-vm-app-wp03.internal.hetzand.nl,10.94.32.196,,NULL,1,2026-03-16 00:21:52.6900000
48399,MGZ-APP-WP07,10.56.9.10,,NULL,1,2026-03-12 16:10:59.3333333
48404,s14-vm-dc-wp01.szr.ws365.eu,10.56.26.4,,NULL,1,2026-03-16 00:21:52.9166667
48407,s14-vm-dc-wp02.szr.ws365.eu,10.56.26.5,,NULL,1,2026-03-12 16:10:59.4266667
48408,s14-vm-syn-wp01,10.56.26.6,,NULL,1,2026-03-16 00:21:52.9300000
48410,dz-mgt-wp05,10.0.0.4,,NULL,0,2026-04-09 12:37:49.1033333
48433,s14-vm-app-wp02.szr.ws365.eu,10.56.26.133,,NULL,1,2026-03-16 00:37:22.1733333
48434,s14-vm-sql-wp01.szr.ws365.eu,10.56.26.134,,NULL,1,2026-03-15 11:02:50.2733333
48435,s14-vm-app-wp01,10.56.26.132,,NULL,1,2026-03-15 11:02:50.0700000
48436,JRB-PRN-WP03,10.59.2.6,,NULL,1,2026-03-16 10:22:44.5066667
48438,JRB-MGT-LP01,10.59.3.140,,NULL,0,2026-04-09 09:30:26.1866667
48440,DevOpsAgent,10.191.1.102,,NULL,0,2026-04-09 11:34:58.8433333
48441,KHAPP-04,172.16.0.12,,NULL,0,2026-04-09 12:57:19.5266667
48442,DevOpsAgent,10.94.21.101,,NULL,1,2026-03-16 10:20:53.4233333
48443,m10-vm-mgt-wp04,10.94.13.38,,NULL,1,2026-03-12 16:10:59.4900000
48446,m10-vm-mgt-lp01.raminfo.nl,10.94.13.5,,NULL,1,2026-03-15 22:46:33.1333333
48456,PDU-A15-L3A,192.168.242.174,,NULL,0,2026-04-09 14:27:53.8333333
48457,PDU-A15-L2B,192.168.242.175,,NULL,0,2026-04-09 14:27:53.6900000
48459,EDI,89.221.178.238,,NULL,1,2026-03-15 20:55:29.7133333
48704,Onbekend,10.91.12.102,,NULL,0,2026-04-09 12:58:33.9266667
48889,Onbekend,10.30.1.1,,NULL,1,2026-03-16 10:09:28.2633333
49911,DBOTSVSQL15,10.40.41.71,,NULL,0,2026-04-09 12:55:43.8300000
49917,DBPRSVSQL16,10.40.41.127,,NULL,0,2026-04-09 12:55:44.5100000
49919,DBACSVSQL12,10.40.41.175,,NULL,0,2026-04-09 12:55:43.8800000
49921,DBPRSVSQL11,10.40.41.161,,NULL,0,2026-04-09 12:55:43.7666667
49923,DBOTCNSQL41,10.40.41.186,,NULL,0,2026-04-09 12:55:44.1166667
49925,DBACSVSQL13,10.40.41.72,,NULL,0,2026-04-09 12:55:43.4700000
49926,DBACSVSQL21,10.40.41.210,,NULL,0,2026-04-09 12:55:43.9300000
49928,DBOTSVSQL21,10.40.41.95,,NULL,0,2026-04-09 12:55:44.6333333
49979,DBPRSVSQL21,10.40.41.44,,NULL,0,2026-04-09 12:55:43.6400000
49982,Onbekend,10.40.41.98,,NULL,1,2026-03-16 01:35:00.1933333
49983,DBPRSVSQL14,10.40.41.106,,NULL,0,2026-04-09 12:55:43.7133333
49990,DBPRCNSQL14,10.40.41.114,,NULL,0,2026-04-09 12:55:43.5866667
49999,DBPRSVSQL17,10.40.41.129,,NULL,0,2026-04-09 12:55:44.0033333
50001,DBPRSVSQL22,10.40.41.115,,NULL,0,2026-04-09 12:55:44.9566667
50004,DBPRCNSQL21,10.40.41.151,,NULL,0,2026-04-09 12:55:44.0533333
50009,DBACSVSQL22,10.40.41.36,,NULL,0,2026-04-09 12:55:44.2933333
50069,DBPRCNSQL42,10.40.41.52,,NULL,0,2026-04-09 12:55:44.4600000
50116,Onbekend,192.168.226.28,,NULL,0,2026-04-09 16:11:39.0866667
50121,deb13-cis,192.168.253.135,,NULL,1,2026-03-16 01:34:16.5900000
50164,ECPRSVP07APP7,172.18.128.50,,NULL,0,2026-04-09 12:24:37.2366667
50426,Onbekend,10.101.79.5,,NULL,1,2026-03-15 20:52:43.7200000
50427,Onbekend,10.101.79.4,,NULL,1,2026-03-15 20:52:43.6500000
50660,DCRWP002-101084,10.101.84.52,,NULL,1,2026-03-21 18:32:52.6266667
